,classification_id,username,created_at,subject_data,subject_id,age_group,validity,in_time_range,angle,intersection_point_x,intersection_point_y,major_axis_length,major_x1,major_y1,major_x2,major_y2,minor_axis_length,minor_x1,minor_y1,minor_x2,minor_y2
0,117899731,not-logged-in-d3236f798a281008a643,2018-07-20 17:51:00+00:00,"{""24588744"":{""retired"":null,""Filename"":""POCS_0058-K _Stem_100x_00076_preview.jpeg""}}",24588744,18+,Bad,In,77.69748838,257.904059,207.5225092,131.8938968,212,247,312,161,84.11896338,236,167,276,241
0,117900353,not-logged-in-d3236f798a281008a643,2018-07-20 17:57:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,10 and Under,Good,In,89.55789719,247.6875718,189.6238713,148.4991582,199,140,303,246,82.03657721,268,170,209,227
0,117900469,not-logged-in-d3236f798a281008a643,2018-07-20 17:58:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,10 and Under,Bad,In,75.58665066,324.8178222,154.3831447,143.6001393,361,106,275,221,65.4369926,302,126,343,177
0,117900469,not-logged-in-d3236f798a281008a643,2018-07-20 17:58:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,10 and Under,Bad,In,72.7066638,163.3053389,190.0011998,117.0469991,130,241,194,143,59.66573556,141,163,179,209
0,117900469,not-logged-in-d3236f798a281008a643,2018-07-20 17:58:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,10 and Under,Good,In,87.14661843,79.38715869,326.5145192,131.855982,72,262,87,393,122.6417547,143,316,22,336
0,117900469,not-logged-in-d3236f798a281008a643,2018-07-20 17:58:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,10 and Under,Good,In,87.78303351,288.0242537,318.943097,144.222051,359,315,215,323,119.0168055,287,258,289,377
0,117900742,not-logged-in-d3236f798a281008a643,2018-07-20 18:00:00+00:00,"{""24588743"":{""retired"":null,""Filename"":""MVK_15083_br_x100_00007_preview.jpeg""}}",24588743,18+,Good,In,84.05607601,262.6598895,160.8364418,256.5345981,191,79,360,272,121.2476804,220,191,319,121
0,117900742,not-logged-in-d3236f798a281008a643,2018-07-20 18:00:00+00:00,"{""24588743"":{""retired"":null,""Filename"":""MVK_15083_br_x100_00007_preview.jpeg""}}",24588743,18+,Bad,In,79.04320155,469.4076033,196.7479098,240.0708229,402,141,587,294,124.3261839,429,230,525,151
0,117902148,not-logged-in-d3236f798a281008a643,2018-07-20 18:14:00+00:00,"{""24588735"":{""retired"":null,""Filename"":""POCS_0072-AH _Stem_100x_ 00088_preview.jpeg""}}",24588735,11-17 years,Good,In,88.28584401,279.5573123,173.4980237,147.1393897,225,122,332,223,60.20797289,256,200,296,155
0,117902210,not-logged-in-d3236f798a281008a643,2018-07-20 18:14:00+00:00,"{""24588737"":{""retired"":{""id"":16488992,""workflow_id"":3449,""classifications_count"":57,""created_at"":""2018-07-18T16:04:04.700Z"",""updated_at"":""2018-07-23T16:12:26.237Z"",""retired_at"":""2018-07-23T16:12:26.225Z"",""subject_id"":24588737,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072-AH _Stem_100x_ 00114_preview.jpeg""}}",24588737,11-17 years,Good,In,87.90964026,246.3670157,150.2027663,131.7459677,215,104,289,213,79.07591289,210,173,277,131
0,117904282,not-logged-in-d3236f798a281008a643,2018-07-20 18:29:00+00:00,"{""24588745"":{""retired"":null,""Filename"":""POCS_0058-K_Stem_100x_00065_preview.jpeg""}}",24588745,18+,Good,In,86.67093256,159.6565544,225.0679098,147.122398,240,249,99,207,73.38937253,172,191,147,260
0,117904323,not-logged-in-d3236f798a281008a643,2018-07-20 18:29:00+00:00,"{""24588741"":{""retired"":null,""Filename"":""LB_2356_branch_100x_ 00043_preview.jpeg""}}",24588741,18+,Good,In,89.0391361,275.9429143,148.2981997,103.1212878,311,150,208,145,63.03173804,277,115,275,178
0,117905824,not-logged-in-d3236f798a281008a643,2018-07-20 18:48:00+00:00,"{""24588743"":{""retired"":null,""Filename"":""MVK_15083_br_x100_00007_preview.jpeg""}}",24588743,11-17 years,Good,In,88.34730006,265.4702004,164.4617142,246.2722071,194,87,361,268,124.4588285,224,205,313,118
0,117905824,not-logged-in-d3236f798a281008a643,2018-07-20 18:48:00+00:00,"{""24588743"":{""retired"":null,""Filename"":""MVK_15083_br_x100_00007_preview.jpeg""}}",24588743,11-17 years,Good,In,88.13014508,462.3832103,194.9183832,244.0737593,394,150,598,284,126.5701387,433,243,499,135
0,117905861,not-logged-in-d3236f798a281008a643,2018-07-20 18:49:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,11-17 years,Good,In,88.90551745,236.1536926,200.6877673,144.3121616,193,160,298,259,72.9177619,215,224,264,170
0,117906047,not-logged-in-d3236f798a281008a643,2018-07-20 18:51:00+00:00,"{""24588743"":{""retired"":null,""Filename"":""MVK_15083_br_x100_00007_preview.jpeg""}}",24588743,11-17 years,Good,In,85.5816272,277.9621753,174.0261241,240.9190735,198,83,357,264,113.1459235,238,215,317,134
0,117906047,not-logged-in-d3236f798a281008a643,2018-07-20 18:51:00+00:00,"{""24588743"":{""retired"":null,""Filename"":""MVK_15083_br_x100_00007_preview.jpeg""}}",24588743,11-17 years,Good,In,80.13693184,484.879513,219.6349993,238.4030201,393,150,583,294,120.2829996,448,254,536,172
0,117906097,not-logged-in-d3236f798a281008a643,2018-07-20 18:51:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,11-17 years,Good,In,89.13075142,83.18125761,334.8060041,127.0157471,32,334,159,336,97.04638066,85,276,82,373
0,117906097,not-logged-in-d3236f798a281008a643,2018-07-20 18:51:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,11-17 years,Good,In,80.95056944,329.151436,162.2976501,147.6651618,366,102,289,228,55.15432893,292,147,343,168
0,117906097,not-logged-in-d3236f798a281008a643,2018-07-20 18:51:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,11-17 years,Bad,In,76.29494232,157.3809524,193.7619048,108.7474138,180,144,135,243,59.03388857,127,188,185,199
0,117906116,not-logged-in-d3236f798a281008a643,2018-07-20 18:52:00+00:00,"{""24588739"":{""retired"":null,""Filename"":""BS_15355_stem_100x_00055_preview.jpeg""}}",24588739,11-17 years,Bad,In,0.744059203,283,205.3636364,159,283,135,283,294,77.00649323,234,206,311,205
0,117906229,not-logged-in-d3236f798a281008a643,2018-07-20 18:53:00+00:00,"{""24588737"":{""retired"":{""id"":16488992,""workflow_id"":3449,""classifications_count"":57,""created_at"":""2018-07-18T16:04:04.700Z"",""updated_at"":""2018-07-23T16:12:26.237Z"",""retired_at"":""2018-07-23T16:12:26.225Z"",""subject_id"":24588737,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072-AH _Stem_100x_ 00114_preview.jpeg""}}",24588737,10 and Under,Good,In,81.20234285,252.7036626,161.6170921,120.2414238,213,120,296,207,68.24221567,222,183,278,144
0,117906289,not-logged-in-d3236f798a281008a643,2018-07-20 18:53:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,10 and Under,Good,In,82.41242141,246.4971764,202.5026022,131.3659012,199,163,300,247,69.35416354,221,226,272,179
0,117906289,not-logged-in-d3236f798a281008a643,2018-07-20 18:53:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,10 and Under,Good,In,82.90110621,49.40247797,165.1765232,133.0338303,48,103,51,236,59.30430001,28,163,87,169
0,117906289,not-logged-in-d3236f798a281008a643,2018-07-20 18:53:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,10 and Under,Good,In,86.40676048,239.6682465,267.8151659,71.34423593,207,248,268,285,47.41307836,227,292,249,250
0,117906323,not-logged-in-d3236f798a281008a643,2018-07-20 18:54:00+00:00,"{""24588735"":{""retired"":null,""Filename"":""POCS_0072-AH _Stem_100x_ 00088_preview.jpeg""}}",24588735,10 and Under,Good,In,80.53111066,273.5474751,172.6120317,622.2001286,500,3,2,376,124.4829306,230,131,320,217
0,117906323,not-logged-in-d3236f798a281008a643,2018-07-20 18:54:00+00:00,"{""24588735"":{""retired"":null,""Filename"":""POCS_0072-AH _Stem_100x_ 00088_preview.jpeg""}}",24588735,10 and Under,Bad,In,73.12569306,250.3995939,189.9497018,635.232241,4,9,516,385,622.2001286,500,3,2,376
0,117906457,not-logged-in-d3236f798a281008a643,2018-07-20 18:55:00+00:00,"{""24588739"":{""retired"":null,""Filename"":""BS_15355_stem_100x_00055_preview.jpeg""}}",24588739,10 and Under,Bad,In,39.24965027,383.030108,251.1909644,651.1689489,29,128,644,342,605.594749,241,20,558,536
0,117906457,not-logged-in-d3236f798a281008a643,2018-07-20 18:55:00+00:00,"{""24588739"":{""retired"":null,""Filename"":""BS_15355_stem_100x_00055_preview.jpeg""}}",24588739,10 and Under,Bad,In,64.16881118,398.8125658,276.8810219,605.594749,241,20,558,536,510.5536211,49,312,557,261
0,117906457,not-logged-in-d3236f798a281008a643,2018-07-20 18:55:00+00:00,"{""24588739"":{""retired"":null,""Filename"":""BS_15355_stem_100x_00055_preview.jpeg""}}",24588739,10 and Under,Bad,In,24.9191609,443.8616832,272.3583743,651.1689489,29,128,644,342,510.5536211,49,312,557,261
0,117906804,not-logged-in-d3236f798a281008a643,2018-07-20 18:59:00+00:00,"{""24588737"":{""retired"":{""id"":16488992,""workflow_id"":3449,""classifications_count"":57,""created_at"":""2018-07-18T16:04:04.700Z"",""updated_at"":""2018-07-23T16:12:26.237Z"",""retired_at"":""2018-07-23T16:12:26.225Z"",""subject_id"":24588737,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072-AH _Stem_100x_ 00114_preview.jpeg""}}",24588737,10 and Under,Good,In,85.66215295,255.4935897,159.6826923,112.8007092,224,118,292,208,66.57326791,283,142,227,178
0,117906848,not-logged-in-d3236f798a281008a643,2018-07-20 19:00:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,10 and Under,Good,In,88.09741953,248.2567667,205.8588829,127.6636205,294,245,197,162,63.70243323,271,181,228,228
0,117906880,not-logged-in-d3236f798a281008a643,2018-07-20 19:00:00+00:00,"{""24588733"":{""retired"":{""id"":16491023,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T18:20:27.252Z"",""updated_at"":""2018-07-23T16:44:15.804Z"",""retired_at"":""2018-07-23T16:44:15.789Z"",""subject_id"":24588733,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072  -AH _Stem_100x_ 00122_preview.jpeg""}}",24588733,10 and Under,Good,In,87.97683757,260.7568289,199.3107414,135.0740538,214,154,311,248,72.13875519,285,176,233,226
0,117907627,not-logged-in-d3236f798a281008a643,2018-07-20 19:10:00+00:00,"{""24588741"":{""retired"":null,""Filename"":""LB_2356_branch_100x_ 00043_preview.jpeg""}}",24588741,10 and Under,Good,In,87.46606992,273.8111247,150.0820293,115.0391238,309,151,194,148,71.1758386,276,119,271,190
0,117907627,not-logged-in-d3236f798a281008a643,2018-07-20 19:10:00+00:00,"{""24588741"":{""retired"":null,""Filename"":""LB_2356_branch_100x_ 00043_preview.jpeg""}}",24588741,10 and Under,Good,In,86.60638065,142.6576819,221.0134771,103.0776406,93,192,182,244,54.08326913,132,237,162,192
0,117907627,not-logged-in-d3236f798a281008a643,2018-07-20 19:10:00+00:00,"{""24588741"":{""retired"":null,""Filename"":""LB_2356_branch_100x_ 00043_preview.jpeg""}}",24588741,10 and Under,Bad,In,3.900493742,64,257.6590909,88.20430828,25,255,113,261,62,64,287,64,225
0,117907829,not-logged-in-d3236f798a281008a643,2018-07-20 19:13:00+00:00,"{""24588738"":{""retired"":null,""Filename"":""BS_13875_branch_100x_00013_preview.jpeg""}}",24588738,10 and Under,Good,In,89.43951569,404.5217391,173.0217391,108.240473,368,154,464,204,68,420,144,388,204
0,117907829,not-logged-in-d3236f798a281008a643,2018-07-20 19:13:00+00:00,"{""24588738"":{""retired"":null,""Filename"":""BS_13875_branch_100x_00013_preview.jpeg""}}",24588738,10 and Under,Bad,In,68.44526729,340.5838926,95.77181208,86.37708029,298,80,379,110,77.89736838,361,73,309,131
0,117907888,not-logged-in-d3236f798a281008a643,2018-07-20 19:14:00+00:00,"{""24588742"":{""retired"":null,""Filename"":""MVK_116G-M2_stem_100x_00081_preview.jpeg""}}",24588742,10 and Under,Good,In,82.46159604,274.6563286,170.8398994,137.7425134,193,212,316,150,69.89277502,266,146,289,212
0,117908286,not-logged-in-d3236f798a281008a643,2018-07-20 19:19:00+00:00,"{""24588744"":{""retired"":null,""Filename"":""POCS_0058-K _Stem_100x_00076_preview.jpeg""}}",24588744,11-17 years,Good,In,83.44854953,251.0550145,210.6425131,128.9728654,302,166,205,251,72.9177619,225,187,279,236
0,117908307,not-logged-in-d3236f798a281008a643,2018-07-20 19:19:00+00:00,"{""24588735"":{""retired"":null,""Filename"":""POCS_0072-AH _Stem_100x_ 00088_preview.jpeg""}}",24588735,11-17 years,Good,In,89.9474993,278.6261454,175.1004887,149.2816131,228,121,330,230,65.7951366,299,156,251,201
0,117908320,not-logged-in-d3236f798a281008a643,2018-07-20 19:19:00+00:00,"{""24588736"":{""retired"":{""id"":16489197,""workflow_id"":3449,""classifications_count"":57,""created_at"":""2018-07-18T16:29:15.125Z"",""updated_at"":""2018-07-22T19:50:44.010Z"",""retired_at"":""2018-07-22T19:50:43.996Z"",""subject_id"":24588736,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072-AH _Stem_100x_ 00090_preview.jpeg""}}",24588736,11-17 years,Good,In,84.85417172,234.8945143,180.3611669,143.1258188,203,114,265,243,66.37017402,207,197,264,163
0,117908320,not-logged-in-d3236f798a281008a643,2018-07-20 19:19:00+00:00,"{""24588736"":{""retired"":{""id"":16489197,""workflow_id"":3449,""classifications_count"":57,""created_at"":""2018-07-18T16:29:15.125Z"",""updated_at"":""2018-07-22T19:50:44.010Z"",""retired_at"":""2018-07-22T19:50:43.996Z"",""subject_id"":24588736,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072-AH _Stem_100x_ 00090_preview.jpeg""}}",24588736,11-17 years,Good,In,82.23647244,302.506248,163.0264338,103.9471019,267,128,341,201,60.6052803,274,185,322,148
0,117908581,not-logged-in-d3236f798a281008a643,2018-07-20 19:22:00+00:00,"{""24588733"":{""retired"":{""id"":16491023,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T18:20:27.252Z"",""updated_at"":""2018-07-23T16:44:15.804Z"",""retired_at"":""2018-07-23T16:44:15.789Z"",""subject_id"":24588733,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072  -AH _Stem_100x_ 00122_preview.jpeg""}}",24588733,11-17 years,Good,In,89.43273359,257.7623762,175.7623762,134.3502884,315,233,220,138,71.42128534,231,202,282,152
0,117908581,not-logged-in-d3236f798a281008a643,2018-07-20 19:22:00+00:00,"{""24588733"":{""retired"":{""id"":16491023,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T18:20:27.252Z"",""updated_at"":""2018-07-23T16:44:15.804Z"",""retired_at"":""2018-07-23T16:44:15.789Z"",""subject_id"":24588733,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072  -AH _Stem_100x_ 00122_preview.jpeg""}}",24588733,11-17 years,Bad,In,78.57772769,335.6323785,175.608724,93.40770846,366,199,292,142,50.32891813,311,197,349,164
0,117908690,not-logged-in-d3236f798a281008a643,2018-07-20 19:23:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,11-17 years,Bad,In,75.89937325,324.4902468,158.3919188,124.739729,312,217,338,95,83.05419917,280,160,363,157
0,117908690,not-logged-in-d3236f798a281008a643,2018-07-20 19:23:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,11-17 years,Bad,In,70.75047413,165.5738832,179.6920308,84.14867795,194,178,110,183,76.92203845,153,224,174,150
0,117908690,not-logged-in-d3236f798a281008a643,2018-07-20 19:23:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,11-17 years,Good,In,87.06136928,262.979291,225.7463145,232.1055794,354,223,122,230,196.6519769,267,275,251,79
0,117908690,not-logged-in-d3236f798a281008a643,2018-07-20 19:23:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,11-17 years,Good,In,89.92479463,98.07631727,326.1290081,130.0346108,147,325,17,328,82.02438662,99,364,97,282
0,117908690,not-logged-in-d3236f798a281008a643,2018-07-20 19:23:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,11-17 years,Good,In,85.53657805,292.9527878,328.2311369,124.7878199,233,335,357,321,111.0045044,301,370,280,261
0,117908690,not-logged-in-d3236f798a281008a643,2018-07-20 19:23:00+00:00,"{""24588740"":{""retired"":null,""Filename"":""JE_25932_s2_100x_00073_preview.jpeg""}}",24588740,11-17 years,Good,In,81.01629888,46.07967378,209.3996236,81.3019065,5,235,74,192,59.54829972,57,222,18,177
0,117911378,not-logged-in-d3236f798a281008a643,2018-07-20 19:53:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,10 and Under,Good,In,80.2015602,247.4930362,203.1197772,130,198,166,302,244,72.86288493,219,230,272,180
0,117911462,not-logged-in-d3236f798a281008a643,2018-07-20 19:54:00+00:00,"{""24588744"":{""retired"":null,""Filename"":""POCS_0058-K _Stem_100x_00076_preview.jpeg""}}",24588744,10 and Under,Good,In,87.3115269,258.7430503,203.0338092,135.2479205,202,248,308,164,78.81624198,235,170,281,234
0,117911685,not-logged-in-d3236f798a281008a643,2018-07-20 19:56:00+00:00,"{""24588745"":{""retired"":null,""Filename"":""POCS_0058-K_Stem_100x_00065_preview.jpeg""}}",24588745,18+,Good,In,84.4656561,158.9157774,231.1321456,150.8144555,97,219,245,248,69.92138443,170,194,150,261
0,117911724,not-logged-in-d3236f798a281008a643,2018-07-20 19:57:00+00:00,"{""24588739"":{""retired"":null,""Filename"":""BS_15355_stem_100x_00055_preview.jpeg""}}",24588739,18+,Good,In,86.6135315,280.0317713,206.7760127,139.917833,272,137,288,276,72.11102551,312,205,240,209
0,117912324,not-logged-in-d3236f798a281008a643,2018-07-20 20:02:00+00:00,"{""24588741"":{""retired"":null,""Filename"":""LB_2356_branch_100x_ 00043_preview.jpeg""}}",24588741,10 and Under,Good,In,84.18951118,146.8853459,218.2394382,121.2641744,95,186,198,250,72.00694411,171,187,127,244
0,117912324,not-logged-in-d3236f798a281008a643,2018-07-20 20:02:00+00:00,"{""24588741"":{""retired"":null,""Filename"":""LB_2356_branch_100x_ 00043_preview.jpeg""}}",24588741,10 and Under,Good,In,87.7977363,268.1418149,152.1089831,101.2422837,212,156,313,149,65.03076195,267,115,269,180
0,117912416,not-logged-in-d3236f798a281008a643,2018-07-20 20:02:00+00:00,"{""24588745"":{""retired"":null,""Filename"":""POCS_0058-K_Stem_100x_00065_preview.jpeg""}}",24588745,10 and Under,Good,In,88.26228915,177.544484,231.713879,148.9328708,102,214,247,248,75.50496672,186,190,171,264
0,117912488,not-logged-in-d3236f798a281008a643,2018-07-20 20:03:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,10 and Under,Good,In,86.54381225,245.9038796,196.6743781,145.0413734,197,151,303,250,67.47592163,263,176,220,228
0,117912518,not-logged-in-d3236f798a281008a643,2018-07-20 20:03:00+00:00,"{""24588744"":{""retired"":null,""Filename"":""POCS_0058-K _Stem_100x_00076_preview.jpeg""}}",24588744,10 and Under,Good,In,87.47576441,260.0952757,199.1017239,122.2865487,296,170,201,247,62.20128616,280,226,243,176
0,117989961,not-logged-in-d3236f798a281008a643,2018-07-21 15:18:00+00:00,"{""24588739"":{""retired"":null,""Filename"":""BS_15355_stem_100x_00055_preview.jpeg""}}",24588739,11-17 years,Good,In,89.78700552,282.5583643,207.7524164,129.5569373,277,148,289,277,62.28964601,249,211,311,205
0,117989995,not-logged-in-d3236f798a281008a643,2018-07-21 15:18:00+00:00,"{""24588737"":{""retired"":{""id"":16488992,""workflow_id"":3449,""classifications_count"":57,""created_at"":""2018-07-18T16:04:04.700Z"",""updated_at"":""2018-07-23T16:12:26.237Z"",""retired_at"":""2018-07-23T16:12:26.225Z"",""subject_id"":24588737,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072-AH _Stem_100x_ 00114_preview.jpeg""}}",24588737,11-17 years,Good,In,80.54008548,248.9137082,159.5206012,101.6070864,240,110,258,210,77.00649323,212,160,289,159
0,117990083,not-logged-in-d3236f798a281008a643,2018-07-21 15:20:00+00:00,"{""24588736"":{""retired"":{""id"":16489197,""workflow_id"":3449,""classifications_count"":57,""created_at"":""2018-07-18T16:29:15.125Z"",""updated_at"":""2018-07-22T19:50:44.010Z"",""retired_at"":""2018-07-22T19:50:43.996Z"",""subject_id"":24588736,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072-AH _Stem_100x_ 00090_preview.jpeg""}}",24588736,11-17 years,Good,In,85.5224292,228.039604,166.4059406,138.2244551,200,107,259,232,72.56031973,192,187,255,151
0,117990138,not-logged-in-d3236f798a281008a643,2018-07-21 15:20:00+00:00,"{""24588743"":{""retired"":null,""Filename"":""MVK_15083_br_x100_00007_preview.jpeg""}}",24588743,18+,Bad,In,79.49493613,485.5033113,207.0066225,169.9411663,447,130,523,282,137.3608387,423,225,555,187
0,117990625,not-logged-in-d3236f798a281008a643,2018-07-21 15:27:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,10 and Under,Good,In,89.92602595,244.3632933,209.0850134,142.61136,191,168,304,255,70.60453243,226,233,269,177
0,117990625,not-logged-in-d3236f798a281008a643,2018-07-21 15:27:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,10 and Under,Good,In,85.53942336,54.6600538,155.6176866,129.034879,56,98,53,227,69.35416354,19,152,88,159
0,117990625,not-logged-in-d3236f798a281008a643,2018-07-21 15:27:00+00:00,"{""24588746"":{""retired"":{""id"":16488997,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T16:04:31.851Z"",""updated_at"":""2018-07-22T18:34:22.065Z"",""retired_at"":""2018-07-22T18:34:22.055Z"",""subject_id"":24588746,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072   -AH _Stem_100x_ 00130_preview.jpeg""}}",24588746,10 and Under,Good,In,88.9779835,14.96630327,89.41526264,126.0357092,17,4,14,130,24.0208243,5,89,29,90
0,117990691,not-logged-in-d3236f798a281008a643,2018-07-21 15:28:00+00:00,"{""24588733"":{""retired"":{""id"":16491023,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T18:20:27.252Z"",""updated_at"":""2018-07-23T16:44:15.804Z"",""retired_at"":""2018-07-23T16:44:15.789Z"",""subject_id"":24588733,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072  -AH _Stem_100x_ 00122_preview.jpeg""}}",24588733,10 and Under,Good,In,88.31248115,267.5715488,198.6262626,134.3577314,218,148,312,244,70.76722405,239,225,291,177
0,117990691,not-logged-in-d3236f798a281008a643,2018-07-21 15:28:00+00:00,"{""24588733"":{""retired"":{""id"":16491023,""workflow_id"":3449,""classifications_count"":62,""created_at"":""2018-07-18T18:20:27.252Z"",""updated_at"":""2018-07-23T16:44:15.804Z"",""retired_at"":""2018-07-23T16:44:15.789Z"",""subject_id"":24588733,""retirement_reason"":""classification_count""},""Filename"":""POCS_0072  -AH _Stem_100x_ 00122_preview.jpeg""}}",24588733,10 and Under,Good,In,82.49265333,330.0077519,184.9922481,92.00543462,287,152,360,208,53.74011537,311,204,349,166
