# ----------------------------------------
# All Web Site Data
# Microplants Age Survey Report
# 20180620-20190623
# ----------------------------------------

Date,Hour,Minute,Event Action,Event Label,Total Events
20180728,13,29,Answer: 10 and Under,SessionID: B8cf88e4a854bd5ee979638a7e228d5a3c4c55eb1598d630937e4e238c73f6d3,1
20180728,13,31,Answer: 18+,SessionID: 4ae0d4172a0914d35fe8eebeada5e16128cf2751ed35b0389344b2b8f3680715,1
20180728,13,34,Answer: 10 and Under,SessionID: D646ef70749cc03a6319e288db769ddc3cfab0eb0c0b69d6373f7cdd9d4cc614,1
20180728,13,37,Answer: 18+,SessionID: 827e6de738bdac4a0e71e87a93f37e855aa7cd8a816165367d90860296f3dc53,1
20180728,13,39,Answer: 11-17,SessionID: 812f9b282c5f279d8d1568b41ab67a9fcde6319f1829925538667bc712ee9b8d,1
20180728,13,49,Answer: 18+,SessionID: D21b5319821f07a9c564d35c27f2a4b49fdd32f5aca75734ffdd401c6c09fc67,1
20180728,13,55,Answer: 18+,SessionID: C12b3fdadb3b4420d1e5253ea93c465a7b5552306a740cd4c9f20855a9d83151,1
20180728,13,56,Answer: 11-17,SessionID: 8a5f4882654a5677d60636926f2758a7f7fe8bff24d3e9031efaca02e5790a93,1
20180728,13,57,Answer: 18+,SessionID: C64e607c2879caac487079140b74ee0bed037a1149fee0eadc3d5dc86e3b6993,1
20180728,14,01,Answer: 10 and Under,SessionID: 53ed0b2e95bf686a9f36322a624e85daa1076a1c26e4e50e6ff6ae9b1e188da8,1
20180728,14,06,Answer: 18+,SessionID: 7ef6b7d559c5f6f1d3d8c454b59ae564bdf0f696b112f063a6bd2d86e68f4eb3,1
20180728,14,18,Answer: 18+,SessionID: A279884440f05553524a0df8c56c2a00c663324581adf9c763059a24aa4220b0,1
20180729,11,09,Answer: 18+,SessionID: 3c33b5aac0dbf75a15fc3d3c993da5e177418df64f9047ea9297dc44825ccf9b,1
20180729,11,27,Answer: 11-17,SessionID: B2a42b26883979640ce259db845d52e665ce36b68fefce68c5ff9ca482bb2b28,1
20180729,11,44,Answer: Skip,SessionID: 62db1ebda054bffc521f4066aff3ddfb8a3289f09af55b902d2df1a1aa948546,1
20180729,12,04,Answer: 18+,SessionID: 1542bf2786c4492aff9a2ace046df631bd54a1b95cfcdda880d80bd823d51609,1
20180729,12,08,Answer: 18+,SessionID: 3870eff38eee1dbedd562b479307e424fc5e866ddce72636b631ba6877499950,1
20180729,12,47,Answer: 10 and Under,SessionID: 68ca6e705889eeb28cd6049b160e0535be212f86ddde0ad9266019fbb5f31f86,1
20180729,12,48,Answer: 18+,SessionID: 2c16d155c073881d2fda0b4deba11a52e6384e5a126b065ecba99ae5dbb98735,1
20180729,12,53,Answer: 18+,SessionID: F9500745075b9e7fef492e801864c2f0eb6da09835435b92803577d490b98b58,1
20180729,13,04,Answer: 18+,SessionID: 5acb58ad6c7a990d9b613e6c499d13f086ed90c77833f05edbc8bea96e863cef,1
20180729,13,13,Answer: 18+,SessionID: F33c31fa2e3d5ee8ebcfaf3390e27a8b10871a1c32b6685fd30493c9e56f10c2,1
20180729,13,23,Answer: 18+,SessionID: 894b18c2e7faa040097b7588d5339af812bd8bb2665497e3ef70f8fe6172ee34,1
20180729,13,25,Answer: 18+,SessionID: 0fb66094803bc2a57252b65cdb2ef107e7eff91bd1f299ff00508e595fd854d5,1
20180729,13,42,Answer: 11-17,SessionID: 7f50155deac3f3d5ee646c29588abf7e6093552410bf856862a134a19ee03162,1
20180729,13,43,Answer: Skip,SessionID: 8de5713ed6284fd9a86ff287d4a638048e75758b7a9fbb82584a945a23c34510,1
20180729,13,47,Answer: 11-17,SessionID: 374deffcb15a8826b578ad5c61e94e0d15c8424a365ad5bf96933c65af233b81,1
20180729,14,11,Answer: 11-17,SessionID: D2c72f41d4e97ca47d376804f2132303c9b5f75231d780fb14728bddbc4ab01d,1
20180729,14,45,Answer: 11-17,SessionID: 20cccbabfd82476df864efb70777d121c6ee58e295a3bc6780b4d52ffc5cbcc4,1
20180729,14,56,Answer: 10 and Under,SessionID: 20cccbabfd82476df864efb70777d121c6ee58e295a3bc6780b4d52ffc5cbcc4,1
20180729,14,58,Answer: 11-17,SessionID: 12461853e861e0514a0af952e87dd57bd22c9b904af9f49ff0f7bd5f3fbb20a7,1
20180730,10,34,Answer: 18+,SessionID: E0faa17f46e2c380283c17e8ae1625d26a9d7354870630bbbe8f7412ceddd7eb,1
20180730,11,03,Answer: 18+,SessionID: E0faa17f46e2c380283c17e8ae1625d26a9d7354870630bbbe8f7412ceddd7eb,1
20180730,11,12,Answer: 10 and Under,SessionID: 42771077529f035dd9f30a7565b67be2acabfce41e3c8c64486f8edfc11eb1c3,1
20180730,11,15,Answer: 11-17,SessionID: 1226a1c62528ef2375505a7e8802f77b7b35538beb163e1ba1ca12b58b4a11dc,1
20180730,11,21,Answer: 18+,SessionID: 781255a891d9869191e3ac9dd0b04a43ca5e29766a679db7f4cfba65d15eb919,1
20180730,11,37,Answer: 18+,SessionID: 795b219c9b11c4bf63856b3b58f8b5d68f5e94a2d8448e9dbbebb1d4976dd593,1
20180730,11,54,Answer: 10 and Under,SessionID: Bdcdc7ba6d333d2347540a12c51d9f71d5721fd698d50829bc162ce4842e49b2,1
20180730,11,56,Answer: 11-17,SessionID: C1bc67ae90c9081dcb8b2b8962f2109805497de89e5db1147c0f3885584ea72c,1
20180730,12,02,Answer: 11-17,SessionID: 0c376851e3e2f4ef41e981c0daa778a558c8da8180b3e361e4a2668a5e930d2c,1
20180730,12,08,Answer: 18+,SessionID: Cf8d6b345a5333b01a6ee7700ce1e980383973ba4c40b5d29c2c51147e81e0df,1
20180730,12,18,Answer: 18+,SessionID: 144d285c69a8dfa1d51c5e36fad98d45cb15c781308ad511017a680a75d0027b,1
20180730,12,58,Answer: 11-17,SessionID: 202e20060c5e3fa1d34b19350105fdd743a8ebd47715863bc35d1b7d7b193f67,1
20180730,13,00,Answer: 18+,SessionID: F2e9c81c57802635a18ba60ee084ba632384753ac92b11ee90406d7073a49708,1
20180730,13,13,Answer: 10 and Under,SessionID: E350862daf2555ebebb1b6d9efee73d7d7cfe5902c2092335305c6290f3e9498,1
20180730,14,03,Answer: 18+,SessionID: E6a0e2f40d3a07c7706c1b283b40d1a3edb80ff5051c57012cf67346a929d4e9,1
20180730,14,32,Answer: 10 and Under,SessionID: Df4d387ae4610da76e177e2bf0817972572e4e5009ff5cae32c612dbfe32d50b,1
20180730,14,49,Answer: 11-17,SessionID: C7f812c15f3ae66c18bb4a8f82a616a05f595dec50754610d775b6c25c14abf3,1
20180730,14,52,Answer: 10 and Under,SessionID: F1d41b1ee3404d485053602af6e620dbc72107e4717d3d1629f85c9601ef8bee,1
20180730,14,58,Answer: 10 and Under,SessionID: E7134f7577af720e6c1318e95aa65d77b3260f476165a8cc04b03235171d7300,1
20180801,12,47,Answer: 18+,SessionID: 31e4d3c6ec58d50aeea5ead4410c2385405772d4cb4b07129c7da059bc3c54f6,1
20180801,12,57,Answer: Skip,SessionID: 31e4d3c6ec58d50aeea5ead4410c2385405772d4cb4b07129c7da059bc3c54f6,1
20180801,13,51,Answer: 11-17,SessionID: 59b5db95d3fb0cb94e9d1e90ca74662847ae6b476ec6b8ecb58c836b0efffe57,1
20180801,13,53,Answer: 10 and Under,SessionID: 18f96008d6f819183c52dd90ff160d7982b5dad001b2ca0af085a130b9e0ceca,1
20180801,14,10,Answer: 11-17,SessionID: 98f1e36c6f541600a90cc8823448312e19fb7b117918baf7259e9da3bdb4ef6a,1
20180801,14,38,Answer: 10 and Under,SessionID: 98f1e36c6f541600a90cc8823448312e19fb7b117918baf7259e9da3bdb4ef6a,1
20180801,14,40,Answer: 18+,SessionID: 98f1e36c6f541600a90cc8823448312e19fb7b117918baf7259e9da3bdb4ef6a,1
20180801,14,53,Answer: 11-17,SessionID: 1ca33b0a50c1876f2856712a073dc99b82c885b457d2ac35ab5bee201a362d53,1
20180801,14,56,Answer: 18+,SessionID: 1ca33b0a50c1876f2856712a073dc99b82c885b457d2ac35ab5bee201a362d53,1
20180802,10,16,Answer: Skip,SessionID: 8943ef880f57193588ff06e255e1a7a503c945fc2e09e5ed06f92232ce1146be,1
20180802,10,33,Answer: 18+,SessionID: B0be8c8dc4120b98f0ab7047095406854185eb94f6ec2dc201184183d0d8faa4,1
20180802,10,46,Answer: 18+,SessionID: 0f739f3d2993933d815bdfa2929c843ed4c992ccc8e9da21f5fb9bfa7b1991a6,1
20180802,11,02,Answer: 18+,SessionID: 5c31385bf50d0f0236a08d6ce379900bb0257a6415450cba5555eae3bb7fd295,1
20180802,11,05,Answer: Skip,SessionID: Af11557ffcc743bf3a81111b0008ba290710e66c93cd60f48641cbd6712ff01f,1
20180802,11,38,Answer: 11-17,SessionID: 8c339ecddab526d093f501388e13d28d84a3a4abadf6d69f25eea116dbe45af5,1
20180802,11,55,Answer: 18+,SessionID: 1e9634bd5af5404c8e74cdbb32aee2c2e0955e6c32a65129ee002bc4985f7799,1
20180802,12,02,Answer: 10 and Under,SessionID: 1e9634bd5af5404c8e74cdbb32aee2c2e0955e6c32a65129ee002bc4985f7799,1
20180802,12,07,Answer: 10 and Under,SessionID: F8b34d16113a6045e927d9ada08857e5fe6bcae36ee76094fc2b2c28d1e7510a,1
20180802,12,08,Answer: 10 and Under,SessionID: F8b34d16113a6045e927d9ada08857e5fe6bcae36ee76094fc2b2c28d1e7510a,1
20180802,12,55,Answer: 18+,SessionID: 62caaee03a0335fe346ba1e3d1f73bcd277e6ba8eb438ff4ba19d63bedfb23e6,1
20180802,12,57,Answer: 10 and Under,SessionID: Dba961158861c24c88fb62d901a0e1d3b7eafd774c997669a4a1f087bd521d34,1
20180802,13,00,Answer: Skip,SessionID: 90fce98d3c7e42773615ecea72c33dc7b284a82f15ea6d5209ee95056fc29977,1
20180802,13,01,Answer: 18+,SessionID: 90fce98d3c7e42773615ecea72c33dc7b284a82f15ea6d5209ee95056fc29977,1
20180802,13,21,Answer: 10 and Under,SessionID: 90fce98d3c7e42773615ecea72c33dc7b284a82f15ea6d5209ee95056fc29977,1
20180802,13,43,Answer: 11-17,SessionID: 35317a3011f87bf485a1d623e031021b8c183854de9f6a69b510a9f8cf346ad6,1
20180802,14,09,Answer: 11-17,SessionID: 557ac2593255323a9f65850f3b6e358ffad6412815f4b06b7da44959c97731aa,1
20180802,14,13,Answer: 10 and Under,SessionID: 17af8a7eee0d73d55bf02e9dfaeaf71453f3f9981bd20d002e3981e36e0b581e,1
20180802,14,23,Answer: 18+,SessionID: B97d390d98ca5960b3369c00414d0753795d90f460e165caefd51cb321fdd4d6,1
20180802,14,42,Answer: 10 and Under,SessionID: E9d3f82663df56a8cc861ccfd6e2decbd86f1681aaf4a016a612494ad1630cf6,1
20180802,14,49,Answer: 18+,SessionID: 2a1d82ba508e5e5d3d3b0532567e24008c8ca73a03f2720a30cee4216c65a6c8,1
20180803,10,26,Answer: Skip,SessionID: 0b8a8d705b559ffd4f2c50d9113e86f8ccbe40eb49945361aacc932243473c8b,1
20180803,10,34,Answer: 11-17,SessionID: Db547716bf57c808150c26a0799b85bfa290f03943c7287e1435ab5b15f8408a,1
20180803,10,39,Answer: 10 and Under,SessionID: E8ebd20d9fb0352055a208b1af129b2a47b11600670f8262ac186746dc40e5c6,1
20180803,10,43,Answer: 18+,SessionID: 529ed596f21beb3afcda3136e13c1fad3a4ec75ef16129b7f78ece0047bb6322,1
20180803,11,02,Answer: Skip,SessionID: 7f2931e1f2d40a81e2c42ff2441708b84b7f84b74a1b413f0fec58763710b0d5,1
20180803,11,03,Answer: 18+,SessionID: 7f2931e1f2d40a81e2c42ff2441708b84b7f84b74a1b413f0fec58763710b0d5,1
20180803,11,29,Answer: Skip,SessionID: 7f2931e1f2d40a81e2c42ff2441708b84b7f84b74a1b413f0fec58763710b0d5,1
20180803,11,31,Answer: Skip,SessionID: 5aefb143eabf7b2fc4d87f810e4b968f8256fb398731a377de6e9824df7f5c2d,1
20180803,11,48,Answer: 18+,SessionID: 51a1d9471ce6c4b69b59eb787bade9369ab801d5d956d246dff440cd6369df3c,1
20180803,11,58,Answer: 10 and Under,SessionID: Ec0711e1d79c40ab055079b9f3d5db11b3c516607a25fa32369f799b0512c59b,1
20180803,12,05,Answer: 10 and Under,SessionID: 2ce7272ed87202fbcca2a5aa715d95b701ccbdc0f7fe3888f84311f771f198d0,1
20180803,12,18,Answer: 10 and Under,SessionID: Afa3b120d62f1006e70c0516bda48790092d8678a5fb03fe2118586de3b7d7c1,1
20180803,12,22,Answer: 10 and Under,SessionID: E6c98dcaa66c90ec9a0a90bb0c061aba9777e9048753929b19e9e1a7de066fcb,1
20180803,12,27,Answer: Skip,SessionID: 11b3081554f1343bb80022a7e964951ca6f9b57ec26309578d4ad9073b8fef7f,1
20180803,12,44,Answer: 18+,SessionID: B613af2d88bc293692653907122f9f08a6864bfa823d11db1716e38c800dfcfb,1
20180803,13,13,Answer: 10 and Under,SessionID: 8c3ab8aa3cddfd9412d40d15b5b9a80e71f72ae83a6c0b209ca0ecbd945ceefd,1
20180803,13,35,Answer: 10 and Under,SessionID: D7e20cef9ff6002824915ca0fcfa294473351cf52995210c46437948171a4112,1
20180803,14,02,Answer: Skip,SessionID: 5ae23eced7ad3a4e784c4b84517ee17080ede1777c4c20953fe72bd209a71e2b,1
20180803,14,11,Answer: Skip,SessionID: 5ae23eced7ad3a4e784c4b84517ee17080ede1777c4c20953fe72bd209a71e2b,1
20180803,14,40,Answer: Skip,SessionID: 5ae23eced7ad3a4e784c4b84517ee17080ede1777c4c20953fe72bd209a71e2b,1
20180803,14,54,Answer: 10 and Under,SessionID: 5ae23eced7ad3a4e784c4b84517ee17080ede1777c4c20953fe72bd209a71e2b,1
20180804,10,21,Answer: 18+,SessionID: 014d0e766e35c542e94bd05a0aa4ff8e4baa83524f34d089521c7e093d288d78,1
20180804,10,53,Answer: 18+,SessionID: Dc02337b7ed1450e733589e9c4202ea5db8ef81268ba9abfc2fdd922396a64b6,1
20180804,10,56,Answer: 10 and Under,SessionID: C36a9058d5ed8dd297045e99a6dfa6b82784b1a2767956264c61319fdbc72c73,1
20180804,10,59,Answer: Skip,SessionID: 0d9aa9921f943d1e0348e35e23d4b72f263c72aebfdbeafd97d120bf2a1bee62,1
20180804,11,26,Answer: 10 and Under,SessionID: 81f4b5eca1c361c444b7fe6262c037cf998392ad19aa26c25507beeaa4c82532,1
20180804,11,32,Answer: 18+,SessionID: 81f4b5eca1c361c444b7fe6262c037cf998392ad19aa26c25507beeaa4c82532,1
20180804,12,09,Answer: 18+,SessionID: C82d95012ae76323e11c89cb4c984fbc756111e1213ca971d8ce37b779bd92e1,1
20180804,12,25,Answer: 18+,SessionID: 477fbdcb10709fe4177af03eb33c65e17bbd799d00ddd7045989c9b174b12343,1
20180804,12,27,Answer: 10 and Under,SessionID: 4297a7d4fd5f40565f35abe0e266e3575c07d9314a21f143079a64136aa83ee3,1
20180804,12,30,Answer: 18+,SessionID: 0625ff7b9d6d1bfa4e639e1b9c39a889799862293c63aad252dad69879c609f5,1
20180804,12,32,Answer: 18+,SessionID: Ea05d1ad230446bf7e4499f1f4f88a5af3cf758a77aadbd2429e08747aeaaf1c,1
20180804,12,40,Answer: 10 and Under,SessionID: 2ede8149377fc6a838d57a9f3d8fdfaf0c817b496121b61c380b8ee149ac9636,1
20180804,12,42,Answer: 10 and Under,SessionID: F90c1ab7a03ed21d4373a7700a28a2a40fe9a87338926eff0548f6a043073b11,1
20180804,12,50,Answer: 11-17,SessionID: 7c4170fd96234d40a9b1139784027ed5872a97a382cff47c623b615718f0ae98,1
20180804,13,00,Answer: 18+,SessionID: 5f8e4f51beaccdfe6909fb96bc63d3d710cd52864c69dfa8b1427f82dba9bcfc,1
20180804,13,03,Answer: 18+,SessionID: 5f8e4f51beaccdfe6909fb96bc63d3d710cd52864c69dfa8b1427f82dba9bcfc,1
20180804,13,05,Answer: Skip,SessionID: 0a28b093d334a0b6170e98d586ed601184c7b0b43a99466c94b18854e2a81c59,1
20180804,13,10,Answer: 11-17,SessionID: D7fc9d082d6e4bcda937bfa72a1f78c6fc19f2502df94a42c2ecc4c266b3dc20,1
20180804,13,24,Answer: 10 and Under,SessionID: 625da837cd69dcce6c3050064135314fe108ed868adc0c03d2101c67326436f2,1
20180804,13,27,Answer: 10 and Under,SessionID: 27be3301b5326e88c02f782a43e35a68f6058df523ca95c6ef36c99aecf2daff,1
20180804,13,49,Answer: Skip,SessionID: B620a8a724b7d455c5e895b4ef3b66c965bbaefac449a9da71c5c49641c9a4c7,1
20180804,14,01,Answer: Skip,SessionID: 655f52215371bccec46aa60e9f2f091f9355d804c430f6a105e5d6df4b251d1e,1
20180804,14,03,Answer: Skip,SessionID: 655f52215371bccec46aa60e9f2f091f9355d804c430f6a105e5d6df4b251d1e,1
20180804,14,07,Answer: 18+,SessionID: 155051739b1bb2be2336018b3b83641e69fcae94e02dd408a533787a531e7a65,1
20180804,14,09,Answer: 10 and Under,SessionID: 9866e7848f7f496b0fd8587c745446f516a0ac16f228e24b62f7e6bcbcc123a5,1
20180804,14,10,Answer: 11-17,SessionID: 9866e7848f7f496b0fd8587c745446f516a0ac16f228e24b62f7e6bcbcc123a5,1
20180804,14,14,Answer: 11-17,SessionID: 9866e7848f7f496b0fd8587c745446f516a0ac16f228e24b62f7e6bcbcc123a5,1
20180804,14,16,Answer: 10 and Under,SessionID: 07e6b49d993718dca5aa713d5ee243b87b8fb5cddd743a175a61fa6c97368c3b,1
20180804,14,44,Answer: 18+,SessionID: Aa905aebad38d68d3db74a6affcfece70d4b14a5ce687ae0dd6ac31caf2ad58d,1
20180805,10,59,Answer: Skip,SessionID: 327860ee39ce5bf15cf71321ec5bb240947073f1e37fcdc465fbc99186539f75,1
20180805,11,03,Answer: 10 and Under,SessionID: 0210db4f2d0732b074d12bdf6fc356888dbfa9cb6b6b8a61268c1b3f22f82f41,1
20180805,11,29,Answer: 18+,SessionID: Cda504f084f32cc26d57a9933ffd5c4fadabbe14c408d4237373dde541285a0d,1
20180805,11,31,Answer: 10 and Under,SessionID: F3b950734054e7c877b55ba07d12f6fecd523734ea7326a261c727f768ce5107,1
20180805,12,15,Answer: 18+,SessionID: 6ff53d9e2550a2050448b542d513323635ee05fce5517842d9dd8c3f03cbe036,1
20180805,12,52,Answer: 10 and Under,SessionID: 8f4bf1d7d005eb3547bfbeb3f573ef5e246b0feed6417397184d6c2ca9bf836d,1
20180805,12,54,Answer: 11-17,SessionID: E0d1ecbf067c7ccde8318e29b5fdec9d27a27ba52cd24baae79b1e0fcff2e1c6,1
20180805,12,55,Answer: 18+,SessionID: D63e9bfa86cbb32f66647644c635c05b88e9f4a9f69ef9ccb47b3ce51631dfe0,1
20180805,13,05,Answer: Skip,SessionID: 23237a06b46bb512ec821f8abf859565f6f7d4092b995208617e2681b53bb434,1
20180805,13,16,Answer: 11-17,SessionID: 89ddedc0498908765bf6777eacb5b47812d6c8add39ac1989fe4f9bf42dd321e,1
20180805,13,27,Answer: 18+,SessionID: E3c1f9a5a0ea1b13cbc0320c8bb09a5bd1cf5954ec970496a9f48ce20dc0076c,1
20180805,13,32,Answer: 18+,SessionID: 97ee3a72094df431706138985bed654ff017972ab72727507c6ccbdb74f33bbd,1
20180805,13,36,Answer: 10 and Under,SessionID: C741983aa90ec8300a0c50a47e0b336fe9836b6a471fc31de00ea0f699c897d4,1
20180805,13,50,Answer: 10 and Under,SessionID: 6bd6563fae57cae59d1599bb7cdc94efb95be3cac99f8b1b00b6662999b749fc,1
20180805,14,00,Answer: 18+,SessionID: 50907f197fd89253736a729bc2e841a65c00a4bf159d2394b671eb0efc759ee3,1
20180805,14,03,Answer: 10 and Under,SessionID: 07cdb3a4595e397ad35fcafb84357c700df594efab8b4d13d444f07a7fa871d8,1
20180805,14,05,Answer: 18+,SessionID: 30f55257257f0bd7391a12c93dd6977dea7c09d03d8cb80e0df92a8d5212fa67,1
20180805,14,24,Answer: 18+,SessionID: 04780341d9a2dd575b1e12011c44c1c5b849b5df0b0915f235d720e5a3ec762f,1
20180805,14,27,Answer: 11-17,SessionID: 04780341d9a2dd575b1e12011c44c1c5b849b5df0b0915f235d720e5a3ec762f,1
20180805,14,30,Answer: 10 and Under,SessionID: 728d095da86cba025f8336553b12a576a77673b63d1d8693cb6acce64594bfac,1
20180805,14,41,Answer: 18+,SessionID: 728d095da86cba025f8336553b12a576a77673b63d1d8693cb6acce64594bfac,1
20180805,14,42,Answer: 18+,SessionID: 22e763cb7fa43ec3121d02da0d5410b39eabd5d507efad29873e4e323a709f37,1
20180806,10,24,Answer: 18+,SessionID: 8a09fccf56f3216582950281c8f4b3798cec992ea7fd3e821cdfa20f40cd0cb3,1
20180806,10,25,Answer: 18+,SessionID: 8a09fccf56f3216582950281c8f4b3798cec992ea7fd3e821cdfa20f40cd0cb3,1
20180806,10,26,Answer: 18+,SessionID: B1b229fa0b5ce8e72d6ef630332aa1ea35e82720903626d54ed872361633e1eb,1
20180806,10,58,Answer: 10 and Under,SessionID: 58778c4af786296ea32a36bc01bc005fa00ed6faea476d97b0fc6363ac5ee7f4,1
20180806,11,06,Answer: 10 and Under,SessionID: 7bf5137091d9d280811bf0a894b824eb3b93ee26b66daa7f88fbcccce32629e2,1
20180806,11,18,Answer: 11-17,SessionID: 07ae9b230633207dad691866ddee8c7856f41f3f927b732824c8968707235b98,1
20180806,11,20,Answer: 18+,SessionID: 684f49f99063131591a241fb025bbaab4743f881ef636b700081588ec4496ce9,1
20180806,11,21,Answer: Skip,SessionID: 684f49f99063131591a241fb025bbaab4743f881ef636b700081588ec4496ce9,1
20180806,11,22,Answer: 18+,SessionID: 684f49f99063131591a241fb025bbaab4743f881ef636b700081588ec4496ce9,1
20180806,11,38,Answer: 10 and Under,SessionID: A432f53734595d2515b4c222a6acc3e922f4e1c85bb72bb0974e9b8f310d6fe3,1
20180806,11,39,Answer: 11-17,SessionID: A432f53734595d2515b4c222a6acc3e922f4e1c85bb72bb0974e9b8f310d6fe3,1
20180806,11,44,Answer: 10 and Under,SessionID: 84da0dd3be03c82f3984215044cc1a8ec3d6e6eb3e7475a0af43c8720ef4fb45,1
20180806,11,46,Answer: 10 and Under,SessionID: 6f56218941e5ff950d047e50d6603a33a1595029f07d5ade134d643aca008ab4,1
20180806,11,48,Answer: 10 and Under,SessionID: A4c27f803ccf4076d2e2620f39248a14f9358bd119c2d267875994d6c173dd76,1
20180806,11,52,Answer: Skip,SessionID: 595f59ae17156754c8db7edebc69f070999f9cd495d7f5996e3ec55aaed82728,1
20180806,12,04,Answer: 10 and Under,SessionID: 595f59ae17156754c8db7edebc69f070999f9cd495d7f5996e3ec55aaed82728,1
20180806,12,07,Answer: 10 and Under,SessionID: C0c5fa8d86c7edb1e8def82ee278439987af66a3e39dd149f2342db97748964f,1
20180806,12,19,Answer: 18+,SessionID: C0c5fa8d86c7edb1e8def82ee278439987af66a3e39dd149f2342db97748964f,1
20180806,12,22,Answer: 18+,SessionID: C0c5fa8d86c7edb1e8def82ee278439987af66a3e39dd149f2342db97748964f,1
20180806,12,23,Answer: 10 and Under,SessionID: C0c5fa8d86c7edb1e8def82ee278439987af66a3e39dd149f2342db97748964f,1
20180806,12,26,Answer: 10 and Under,SessionID: C0c5fa8d86c7edb1e8def82ee278439987af66a3e39dd149f2342db97748964f,1
20180806,12,26,Answer: Skip,SessionID: 67464a0e440536519dd8bceefeae6a8c33c1cd854933d73398f8d037e70c94d4,1
20180806,12,28,Answer: 10 and Under,SessionID: 987b2ed982f970022f8b025534bb711d29ea547d9ece198e2c760437ad132ad2,1
20180806,12,41,Answer: Skip,SessionID: 0f937def408cdd0b0988af223571f6b40cf13e0d1cbf48f6fba56b7ea149c741,1
20180806,12,42,Answer: 18+,SessionID: 0f937def408cdd0b0988af223571f6b40cf13e0d1cbf48f6fba56b7ea149c741,1
20180806,12,52,Answer: 11-17,SessionID: 0f937def408cdd0b0988af223571f6b40cf13e0d1cbf48f6fba56b7ea149c741,1
20180806,13,20,Answer: 18+,SessionID: 69ff713ae669cd4cd5759757cb7e3dd3194a2b3a64804ef8f82cb11a315e30bd,1
20180807,10,19,Answer: 10 and Under,SessionID: F86d46cffcb3d042292bff2e3c9774458db273a79a8aeece181fa4ab34f33035,1
20180807,10,41,Answer: 18+,SessionID: 2cef3d60c7dfc5aee5df4dac537d767206a5e51af1a437523dad2e61a8f28c8c,1
20180807,10,55,Answer: Skip,SessionID: 608969b753219280ae46c20c836aaef2e7072e85ba40c322f0e88ba0e9454e4c,1
20180807,11,28,Answer: 10 and Under,SessionID: 1e6c81e28177a20783a952d49b899c8689733850e7dd8235d875128331f1ee57,1
20180807,11,29,Answer: Skip,SessionID: C11d73ba981856f3e5ebe13b0f4235167f9ec76efdbeae136d687918fb5aa705,1
20180807,11,59,Answer: 10 and Under,SessionID: F36dae9b1c58486824e918cccab9109761ddeb6bbd1078f1abd6b968b5ce8fcb,1
20180807,12,13,Answer: 18+,SessionID: 74f79d33a8659d82085a76693d0eefc57d1bb8cf62ca792bd9f02e7609b9e2c8,1
20180807,12,17,Answer: 11-17,SessionID: 473e63303ac1294846fff259831d59396a49b65f5829b8b8b6b0268ec4863831,1
20180807,12,18,Answer: 11-17,SessionID: 473e63303ac1294846fff259831d59396a49b65f5829b8b8b6b0268ec4863831,1
20180807,12,24,Answer: 18+,SessionID: 8761bc72ad06586b0fba69bf9e876be733a04eac6c5e32f5bfd7bcdb88b206eb,1
20180807,12,36,Answer: 11-17,SessionID: E1f771a6a2bdeadfb2f6947c63f787a8fd9d65750240c996269abef666e5b256,1
20180807,12,50,Answer: 10 and Under,SessionID: 34893ff1bddc15335c4015ea6fc087d58d36ff8cba64e0e5f464101c437e1186,1
20180807,13,07,Answer: Skip,SessionID: 3dfd74a61e4a5289d973c65f1ff5ec5858985ebf293f0682bfdfdb4281797cc7,1
20180807,13,13,Answer: 10 and Under,SessionID: Bfd365164144bfeafd87871e443b29a6a8acfd466b8f9d8ce03cd756f3561808,1
20180807,13,14,Answer: 11-17,SessionID: Bfd365164144bfeafd87871e443b29a6a8acfd466b8f9d8ce03cd756f3561808,1
20180807,13,22,Answer: 10 and Under,SessionID: Bfd365164144bfeafd87871e443b29a6a8acfd466b8f9d8ce03cd756f3561808,1
20180807,13,24,Answer: 18+,SessionID: Bfd365164144bfeafd87871e443b29a6a8acfd466b8f9d8ce03cd756f3561808,1
20180807,13,39,Answer: 10 and Under,SessionID: Bfd365164144bfeafd87871e443b29a6a8acfd466b8f9d8ce03cd756f3561808,1
20180807,14,08,Answer: 18+,SessionID: 8328bbc79adcea4cdb20459b97924d75e932522616591f9d9341a9dd32a0cde3,1
20180807,14,09,Answer: Skip,SessionID: 8328bbc79adcea4cdb20459b97924d75e932522616591f9d9341a9dd32a0cde3,1
20180807,14,16,Answer: 11-17,SessionID: 37898d3f60ddb9d473dc43b079597b9a029675ed5d69f7ff3afe7befbcb7d9d6,1
20180807,14,23,Answer: 10 and Under,SessionID: Fb60ad0fd5f796151c6b68500a2193afcb14d60064fcd3dda8c33d899c3f260c,1
20180807,14,26,Answer: 18+,SessionID: 165d32001e879ec80b605add64057f1ffbf8dc66befd95b704207ae72313ebc8,1
20180807,14,39,Answer: 10 and Under,SessionID: 04ee23af8e3ae21bcc962add83a8adc11be4f830f945962f00407ada754ef525,1
20180807,14,44,Answer: 11-17,SessionID: Ee36bf834a9c3f43eb40aaf4ef37f9f9e350eead20b7bb722004719d4cde31d9,1
20180807,14,46,Answer: 11-17,SessionID: 933c9e2e69eb0aa220e89309d8c3da1274d052b458f951b275dfa26aa295e307,1
20181227,08,55,Answer: Skip,SessionID: 4cef0b63555abadda5c1e05dd23bcf0291e186b5669ca302e418ae653878b6e2,1
